date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:58	5337/5337	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:17:08%20GMT	http://chemteachhelp.com/genstoichiometrycsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/genstoichiometrycsn7.html	(from http://chemteachhelp.com/)
21:27:58	5034/5034	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:17:42%20GMT	http://chemteachhelp.com/limitreagentcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/limitreagentcsn7.html	(from http://chemteachhelp.com/)
21:27:59	5062/5062	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:17:59%20GMT	http://chemteachhelp.com/percentyieldcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/percentyieldcsn7.html	(from http://chemteachhelp.com/)
21:27:59	4858/4858	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:18:40%20GMT	http://chemteachhelp.com/usinglimitreagentcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/usinglimitreagentcsn7.html	(from http://chemteachhelp.com/)
21:27:59	11099/11099	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:15:52%20GMT	http://chemteachhelp.com/balanceredoxcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/balanceredoxcsn7.html	(from http://chemteachhelp.com/)
21:27:59	8929/8929	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:15:53%20GMT	http://chemteachhelp.com/calcEocsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/calcEocsn7.html	(from http://chemteachhelp.com/)
21:27:59	8754/8754	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:17:07%20GMT	http://chemteachhelp.com/EandKcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/EandKcsn7.html	(from http://chemteachhelp.com/)
21:28:00	10927/10927	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:17:07%20GMT	http://chemteachhelp.com/faradaycsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/faradaycsn7.html	(from http://chemteachhelp.com/)
21:28:00	15655/15655	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:17:44%20GMT	http://chemteachhelp.com/nernstcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/nernstcsn7.html	(from http://chemteachhelp.com/)
21:28:01	5798/5798	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:18:40%20GMT	http://chemteachhelp.com/usingECseriescsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/usingECseriescsn7.html	(from http://chemteachhelp.com/)
21:28:01	4793/4793	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:18:41%20GMT	http://chemteachhelp.com/writeredoxcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/writeredoxcsn7.html	(from http://chemteachhelp.com/)
21:28:01	8238/8238	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:15:53%20GMT	http://chemteachhelp.com/calcKcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/calcKcsn7.html	(from http://chemteachhelp.com/)
21:28:02	9997/9997	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:15:21%20GMT	http://chemteachhelp.com/advcalcKcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/advcalcKcsn7.html	(from http://chemteachhelp.com/)
21:28:02	10058/10058	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:15:53%20GMT	http://chemteachhelp.com/calceqconccsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/calceqconccsn7.html	(from http://chemteachhelp.com/)
21:28:02	8702/8702	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:18:00%20GMT	http://chemteachhelp.com/QvsKcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/QvsKcsn7.html	(from http://chemteachhelp.com/)
21:28:03	10358/10358	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:17:28%20GMT	http://chemteachhelp.com/lechateliercsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/lechateliercsn7.html	(from http://chemteachhelp.com/)
21:28:03	11440/11440	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:16:40%20GMT	http://chemteachhelp.com/combinequilcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/combinequilcsn7.html	(from http://chemteachhelp.com/)
21:28:03	8320/8320	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:17:28%20GMT	http://chemteachhelp.com/KcKpcsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/KcKpcsn7.html	(from http://chemteachhelp.com/)
21:28:04	6819/6819	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:17:58%20GMT	http://chemteachhelp.com/organomencsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/organomencsn7.html	(from http://chemteachhelp.com/)
21:28:04	11958/11958	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:15:52%20GMT	http://chemteachhelp.com/bornhabercsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/bornhabercsn7.html	(from http://chemteachhelp.com/)
21:28:04	6058/6058	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:18:25%20GMT	http://chemteachhelp.com/solidstructurecsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/solidstructurecsn7.html	(from http://chemteachhelp.com/)
21:28:05	8659/8659	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:18:24%20GMT	http://chemteachhelp.com/showbhcycles.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/showbhcycles.html	(from http://chemteachhelp.com/)
21:28:06	6591/6591	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:18:40%20GMT	http://chemteachhelp.com/vbtheorycsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/vbtheorycsn7.html	(from http://chemteachhelp.com/)
21:28:07	6045/6045	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:15:53%20GMT	http://chemteachhelp.com/cftheorycsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/cftheorycsn7.html	(from http://chemteachhelp.com/)
21:28:08	7612/7612	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Feb%202021%2000:16:22%20GMT	http://chemteachhelp.com/clapeyroncsn7.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/clapeyroncsn7.html	(from http://chemteachhelp.com/)
21:28:09	16559/16559	---M--	200	added ('OK')	application/javascript	date:Thu,%2004%20Feb%202021%2000:13:53%20GMT	http://chemteachhelp.com/reflist.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/reflist.js	(from http://chemteachhelp.com/sigfigurescsn7.html)
21:28:10	1437/1437	---M--	200	added ('OK')	application/javascript	date:Thu,%2004%20Feb%202021%2000:11:24%20GMT	http://chemteachhelp.com/lecturesupportn7.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/lecturesupportn7.js	(from http://chemteachhelp.com/sigfigurescsn7.html)
21:28:10	1205/1205	---M--	200	added ('OK')	application/javascript	date:Thu,%2004%20Feb%202021%2000:11:03%20GMT	http://chemteachhelp.com/numberconvert.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/numberconvert.js	(from http://chemteachhelp.com/sigfigurescsn7.html)
21:28:11	3033/3033	---M--	200	added ('OK')	application/javascript	date:Thu,%2004%20Feb%202021%2000:12:35%20GMT	http://chemteachhelp.com/acidlist.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/acidlist.js	(from http://chemteachhelp.com/sigfigurescsn7.html)
21:28:13	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:31:48%20GMT	http://chemteachhelp.com/numberconvertn7.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/numberconvertn7.js	(from http://chemteachhelp.com/wavefreqcsn7.html)
21:28:13	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:31:48%20GMT	http://chemteachhelp.com/numbercomvert.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/numbercomvert.js	(from http://chemteachhelp.com/mixeddensitycsn7.html)
21:28:14	704/704	---M--	200	added ('OK')	application/javascript	date:Thu,%2004%20Feb%202021%2000:13:44%20GMT	http://chemteachhelp.com/ionformulas.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/ionformulas.js	(from http://chemteachhelp.com/pApBcsn7.html)
21:28:18	39271/39271	---M--	200	added ('OK')	application/javascript	date:Thu,%2004%20Feb%202021%2000:13:52%20GMT	http://chemteachhelp.com/reactionsets.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/reactionsets.js	(from http://chemteachhelp.com/thermoequationscsn7.html)
21:28:19	1101/1101	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Feb%202021%2000:13:36%20GMT	http://chemteachhelp.com/hlife1.gif	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/hlife1.gif	(from http://chemteachhelp.com/hlivescsn7.html)
21:28:19	1365/1365	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Feb%202021%2000:12:42%20GMT	http://chemteachhelp.com/arrhenius2.gif	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/arrhenius2.gif	(from http://chemteachhelp.com/arrheniuscsn7.html)
21:28:20	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:31:48%20GMT	http://chemteachhelp.com/limitreagentcs.html	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/limitreagentcs.html	(from http://chemteachhelp.com/usinglimitreagentcsn7.html)
21:28:21	1987/1987	---M--	200	added ('OK')	application/javascript	date:Thu,%2004%20Feb%202021%2000:15:51%20GMT	http://chemteachhelp.com/atomdata.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/atomdata.js	(from http://chemteachhelp.com/solidstructurecsn7.html)
21:28:21	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:31:48%20GMT	http://chemteachhelp.com/hwsupportn7.js	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/hwsupportn7.js	(from http://chemteachhelp.com/showbhcycles.html)
21:28:22	786/786	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Feb%202021%2000:13:26%20GMT	http://chemteachhelp.com/clapH.gif	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/clapH.gif	(from http://chemteachhelp.com/clapeyroncsn7.html)
21:28:22	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:31:48%20GMT	http://chemteachhelp.com/clapt1.gif	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/clapt1.gif	(from http://chemteachhelp.com/clapeyroncsn7.html)
21:28:22	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:31:48%20GMT	http://chemteachhelp.com/clapt2.gif	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/clapt2.gif	(from http://chemteachhelp.com/clapeyroncsn7.html)
21:28:23	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:31:48%20GMT	http://chemteachhelp.com/clapp1.gif	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/clapp1.gif	(from http://chemteachhelp.com/clapeyroncsn7.html)
21:28:23	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:31:48%20GMT	http://chemteachhelp.com/clapp2.gif	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/clapp2.gif	(from http://chemteachhelp.com/clapeyroncsn7.html)
21:28:23	557/557	---M--	200	added ('OK')	image/gif	date:Thu,%2004%20Feb%202021%2000:16:22%20GMT	http://chemteachhelp.com/claperyon.gif	G:/My%20Drive/csudh/csudh1-chemteachhelp/chemteachhelp/chemteachhelp.com/claperyon.gif	(from http://chemteachhelp.com/clapeyroncsn7.html)
