date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:56:14	153/153	---M--	200	added ('OK')	text/html	etag:%2299-3c689a731a600%22	https://science.widener.edu/svb/tutorial/startlimitwp.html	science.widener.edu/svb/tutorial/startlimitwp.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:15	167/167	---M--	200	added ('OK')	text/html	etag:%22a7-3c689a740e840%22	https://science.widener.edu/svb/tutorial/startrxnpercentwp.html	science.widener.edu/svb/tutorial/startrxnpercentwp.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:16	165/165	---M--	200	added ('OK')	text/html	etag:%22a5-3c689a7132180%22	https://science.widener.edu/svb/tutorial/startcombinedrxnwp.html	science.widener.edu/svb/tutorial/startcombinedrxnwp.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:17	8478/8478	---M--	200	added ('OK')	text/html	etag:%22211e-3e746e42ccc00%22	https://science.widener.edu/svb/tutorial/combustion.html	science.widener.edu/svb/tutorial/combustion.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:18	4550/4550	---M--	200	added ('OK')	text/html	etag:%2211c6-3e746e4c56280%22	https://science.widener.edu/svb/tutorial/molarity.html	science.widener.edu/svb/tutorial/molarity.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:19	166/166	---M--	200	added ('OK')	text/html	etag:%22a6-3c689a731a600%22	https://science.widener.edu/svb/tutorial/startmolarity.html	science.widener.edu/svb/tutorial/startmolarity.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:20	4667/4667	---M--	200	added ('OK')	text/html	etag:%22123b-3e746e54eb6c0%22	https://science.widener.edu/svb/tutorial/waterheat.html	science.widener.edu/svb/tutorial/waterheat.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:21	5133/5133	---M--	200	added ('OK')	text/html	etag:%22140d-3e746e4885980%22	https://science.widener.edu/svb/tutorial/heatxfer.html	science.widener.edu/svb/tutorial/heatxfer.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:22	5287/5287	---M--	200	added ('OK')	text/html	etag:%2214a7-3e746e4885980%22	https://science.widener.edu/svb/tutorial/heatxfer2.html	science.widener.edu/svb/tutorial/heatxfer2.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:23	16415/16415	---M--	200	added ('OK')	text/html	etag:%22401f-3e746e4885980%22	https://science.widener.edu/svb/tutorial/hesslaw.html	science.widener.edu/svb/tutorial/hesslaw.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:24	460/460	---M--	200	added ('OK')	text/html	etag:%221cc-3c689a72263c0%22	https://science.widener.edu/svb/tutorial/startformheats.html	science.widener.edu/svb/tutorial/startformheats.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:25	5910/5910	---M--	200	added ('OK')	text/html	etag:%221716-3e746e54eb6c0%22	https://science.widener.edu/svb/tutorial/wavefreq.html	science.widener.edu/svb/tutorial/wavefreq.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:26	8319/8319	---M--	200	added ('OK')	text/html	etag:%22207f-3e746e4979bc0%22	https://science.widener.edu/svb/tutorial/hydrogenspec.html	science.widener.edu/svb/tutorial/hydrogenspec.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:27	149/149	---M--	200	added ('OK')	text/html	etag:%2295-3c689a740e840%22	https://science.widener.edu/svb/tutorial/startqnumberswp.html	science.widener.edu/svb/tutorial/startqnumberswp.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:28	10398/10398	---M--	200	added ('OK')	text/html	etag:%22289e-3c689909a9140%22	https://science.widener.edu/svb/tutorial/hybrid/hybridization.html	science.widener.edu/svb/tutorial/hybrid/hybridization.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:29	4910/4910	---M--	200	added ('OK')	text/html	etag:%22132e-3e746e40e4780%22	https://science.widener.edu/svb/tutorial/boyleslaw.html	science.widener.edu/svb/tutorial/boyleslaw.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:30	6416/6416	---M--	200	added ('OK')	text/html	etag:%221910-3e746e41d89c0%22	https://science.widener.edu/svb/tutorial/charleslaw.html	science.widener.edu/svb/tutorial/charleslaw.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:31	4517/4517	---M--	200	added ('OK')	text/html	etag:%2211a5-3e746e3efc300%22	https://science.widener.edu/svb/tutorial/avogadroslaw.html	science.widener.edu/svb/tutorial/avogadroslaw.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:32	7384/7384	---M--	200	added ('OK')	text/html	etag:%221cd8-3e746e41d89c0%22	https://science.widener.edu/svb/tutorial/combinedgaslaw.html	science.widener.edu/svb/tutorial/combinedgaslaw.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:33	149/149	---M--	200	added ('OK')	text/html	etag:%2295-3c689a731a600%22	https://science.widener.edu/svb/tutorial/startidealgas.html	science.widener.edu/svb/tutorial/startidealgas.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:34	21941/21941	---M--	200	added ('OK')	text/html	etag:%2255b5-3e746e4791740%22	https://science.widener.edu/svb/tutorial/gaslawsfinal.html	science.widener.edu/svb/tutorial/gaslawsfinal.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:35	5528/5528	---M--	200	added ('OK')	text/html	etag:%221598-3e746e5026b80%22	https://science.widener.edu/svb/tutorial/raoults.html	science.widener.edu/svb/tutorial/raoults.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:36	8131/8131	---M--	200	added ('OK')	text/html	etag:%221fc3-3e746e4791740%22	https://science.widener.edu/svb/tutorial/freezing.html	science.widener.edu/svb/tutorial/freezing.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:37	7826/7826	---M--	200	added ('OK')	text/html	etag:%221e92-3e746e4e3e700%22	https://science.widener.edu/svb/tutorial/osmotic.html	science.widener.edu/svb/tutorial/osmotic.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:38	10050/10050	---M--	200	added ('OK')	text/html	etag:%222742-3e746e4a6de00%22	https://science.widener.edu/svb/tutorial/kinetics.html	science.widener.edu/svb/tutorial/kinetics.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:39	25050/25050	---M--	200	added ('OK')	text/html	etag:%2261da-3e746e54eb6c0%22	https://science.widener.edu/svb/tutorial/usingratelaws.html	science.widener.edu/svb/tutorial/usingratelaws.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:40	16356/16356	---M--	200	added ('OK')	text/html	etag:%223fe4-3e746e4885980%22	https://science.widener.edu/svb/tutorial/hlives.html	science.widener.edu/svb/tutorial/hlives.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:41	6536/6536	---M--	200	added ('OK')	text/html	etag:%221988-3e746e3efc300%22	https://science.widener.edu/svb/tutorial/arrhenius.html	science.widener.edu/svb/tutorial/arrhenius.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:42	15492/15492	---M--	200	added ('OK')	text/html	etag:%223c84-3e746e41d89c0%22	https://science.widener.edu/svb/tutorial/calck.html	science.widener.edu/svb/tutorial/calck.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:43	18639/18639	---M--	200	added ('OK')	text/html	etag:%2248cf-3e746e45a92c0%22	https://science.widener.edu/svb/tutorial/equilcalcconc.html	science.widener.edu/svb/tutorial/equilcalcconc.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:44	16159/16159	---M--	200	added ('OK')	text/html	etag:%223f1f-3e746e5026b80%22	https://science.widener.edu/svb/tutorial/qvsk.html	science.widener.edu/svb/tutorial/qvsk.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:45	16306/16306	---M--	200	added ('OK')	text/html	etag:%223fb2-3e746e4a6de00%22	https://science.widener.edu/svb/tutorial/lechatelier.html	science.widener.edu/svb/tutorial/lechatelier.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:46	17430/17430	---M--	200	added ('OK')	text/html	etag:%224416-3e746e42ccc00%22	https://science.widener.edu/svb/tutorial/combinequil.html	science.widener.edu/svb/tutorial/combinequil.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:47	5788/5788	---M--	200	added ('OK')	text/html	etag:%22169c-3e746e4f32940%22	https://science.widener.edu/svb/tutorial/phcalcs.html	science.widener.edu/svb/tutorial/phcalcs.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:48	4856/4856	---M--	200	added ('OK')	text/html	etag:%2212f8-3e746e3e080c0%22	https://science.widener.edu/svb/tutorial/acidsols.html	science.widener.edu/svb/tutorial/acidsols.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:49	170/170	---M--	200	added ('OK')	text/html	etag:%22aa-3c689a703df40%22	https://science.widener.edu/svb/tutorial/startacidsbases.html	science.widener.edu/svb/tutorial/startacidsbases.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:50	8518/8518	---M--	200	added ('OK')	text/html	etag:%222146-3e746e40e4780%22	https://science.widener.edu/svb/tutorial/buffersprops.html	science.widener.edu/svb/tutorial/buffersprops.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:51	164/164	---M--	200	added ('OK')	text/html	etag:%22a4-3c689a7502a80%22	https://science.widener.edu/svb/tutorial/starttitrations.html	science.widener.edu/svb/tutorial/starttitrations.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:52	6944/6944	---M--	200	added ('OK')	text/html	etag:%221b20-3e746e511adc0%22	https://science.widener.edu/svb/tutorial/saltsols.html	science.widener.edu/svb/tutorial/saltsols.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:53	151/151	---M--	200	added ('OK')	text/html	etag:%2297-3c689a7132180%22	https://science.widener.edu/svb/tutorial/startbalredoxwp.html	science.widener.edu/svb/tutorial/startbalredoxwp.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:54	142/142	---M--	200	added ('OK')	text/html	etag:%228e-3c689a72263c0%22	https://science.widener.edu/svb/tutorial/starteos.html	science.widener.edu/svb/tutorial/starteos.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:55	146/146	---M--	200	added ('OK')	text/html	etag:%2292-3c689a72263c0%22	https://science.widener.edu/svb/tutorial/startfaraday.html	science.widener.edu/svb/tutorial/startfaraday.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:56	149/149	---M--	200	added ('OK')	text/html	etag:%2295-3c689a740e840%22	https://science.widener.edu/svb/tutorial/startnernst.html	science.widener.edu/svb/tutorial/startnernst.html	(from https://science.widener.edu/svb/tutorial/index_old.html)
17:56:57	15138/15138	---M--	200	added ('OK')	text/javascript	etag:%223b22-3c689a52ad980%22	https://science.widener.edu/svb/tutorial/reflist.js	science.widener.edu/svb/tutorial/reflist.js	(from https://science.widener.edu/svb/tutorial/sigfigurescsn7.html)
17:56:58	1512/1512	---M--	200	added ('OK')	text/javascript	etag:%225e8-3c689a10dfe40%22	https://science.widener.edu/svb/tutorial/lecturesupportn7.js	science.widener.edu/svb/tutorial/lecturesupportn7.js	(from https://science.widener.edu/svb/tutorial/sigfigurescsn7.html)
17:56:59	1264/1264	---M--	200	added ('OK')	text/javascript	etag:%224f0-3c689a3429180%22	https://science.widener.edu/svb/tutorial/numberconvert.js	science.widener.edu/svb/tutorial/numberconvert.js	(from https://science.widener.edu/svb/tutorial/sigfigurescsn7.html)
17:57:00	3129/3129	---M--	200	added ('OK')	text/javascript	etag:%22c39-3c689944c9cc0%22	https://science.widener.edu/svb/tutorial/acidlist.js	science.widener.edu/svb/tutorial/acidlist.js	(from https://science.widener.edu/svb/tutorial/sigfigurescsn7.html)
17:57:01	40286/40286	---M--	200	added ('OK')	text/javascript	etag:%229d5e-3c689a4edd080%22	https://science.widener.edu/svb/tutorial/reactionsets.js	science.widener.edu/svb/tutorial/reactionsets.js	(from https://science.widener.edu/svb/tutorial/rxnbalancingcsn7.html)
17:57:02	5685/5685	---M--	200	added ('OK')	text/html	etag:%221635-3c689a10dfe40%22	https://science.widener.edu/svb/tutorial/limitreagentcs.html	science.widener.edu/svb/tutorial/limitreagentcs.html	(from https://science.widener.edu/svb/tutorial/usinglimitreagentcsn7.html)
17:57:03	726/726	---M--	200	added ('OK')	text/javascript	etag:%222d6-3c6899f720180%22	https://science.widener.edu/svb/tutorial/ionformulas.js	science.widener.edu/svb/tutorial/ionformulas.js	(from https://science.widener.edu/svb/tutorial/phdrillcsn7.html)
17:57:04	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:57:04%20GMT	https://science.widener.edu/svb/tutorial/numberconvertn7.js	science.widener.edu/svb/tutorial/numberconvertn7.js	(from https://science.widener.edu/svb/tutorial/wavefreqcsn7.html)
17:57:05	1101/1101	---M--	200	added ('OK')	image/gif	etag:%2244d-3c6899e6e9b40%22	https://science.widener.edu/svb/tutorial/hlife1.gif	science.widener.edu/svb/tutorial/hlife1.gif	(from https://science.widener.edu/svb/tutorial/hlivescsn7.html)
17:57:06	1365/1365	---M--	200	added ('OK')	image/gif	etag:%22555-3c6899498e800%22	https://science.widener.edu/svb/tutorial/arrhenius2.gif	science.widener.edu/svb/tutorial/arrhenius2.gif	(from https://science.widener.edu/svb/tutorial/arrheniuscsn7.html)
17:57:07	31/31	---M--	200	added ('OK')	text/html	etag:%221f-3c68995bad2c0%22	https://science.widener.edu/svb/tutorial/blank.htm	science.widener.edu/svb/tutorial/blank.html	(from https://science.widener.edu/svb/tutorial/startdensitywp.html)
17:57:08	4735/4735	---M--	200	added ('OK')	text/html	etag:%22127f-3e746e44b5080%22	https://science.widener.edu/svb/tutorial/densitywp.html	science.widener.edu/svb/tutorial/densitywp.html	(from https://science.widener.edu/svb/tutorial/startdensitywp.html)
17:57:09	25201/25201	---M--	200	added ('OK')	text/html	etag:%226271-3e746e4b62040%22	https://science.widener.edu/svb/tutorial/massformulawps.html	science.widener.edu/svb/tutorial/massformulawps.html	(from https://science.widener.edu/svb/tutorial/startmassformwp.html)
17:57:11	83947/83947	---M--	200	added ('OK')	text/html	etag:%22147eb-3e746e3ff0540%22	https://science.widener.edu/svb/tutorial/balancerxns.html	science.widener.edu/svb/tutorial/balancerxns.html	(from https://science.widener.edu/svb/tutorial/startbalancerxns.html)
17:57:11	23336/23336	---M--	200	added ('OK')	text/html	etag:%225b28-3e746e5026b80%22	https://science.widener.edu/svb/tutorial/rxnmasseswp.html	science.widener.edu/svb/tutorial/rxnmasseswp.html	(from https://science.widener.edu/svb/tutorial/startrxnmasses.html)
17:57:12	23360/23360	---M--	200	added ('OK')	text/html	etag:%225b40-3e746e4b62040%22	https://science.widener.edu/svb/tutorial/limitreagentwp.html	science.widener.edu/svb/tutorial/limitreagentwp.html	(from https://science.widener.edu/svb/tutorial/startlimitwp.html)
17:57:13	23388/23388	---M--	200	added ('OK')	text/html	etag:%225b5c-3e746e511adc0%22	https://science.widener.edu/svb/tutorial/rxnpercentswp.html	science.widener.edu/svb/tutorial/rxnpercentswp.html	(from https://science.widener.edu/svb/tutorial/startrxnpercentwp.html)
17:57:14	23474/23474	---M--	200	added ('OK')	text/html	etag:%225bb2-3e746e42ccc00%22	https://science.widener.edu/svb/tutorial/combinedrxnwp.html	science.widener.edu/svb/tutorial/combinedrxnwp.html	(from https://science.widener.edu/svb/tutorial/startcombinedrxnwp.html)
17:57:15	6659/6659	---M--	200	added ('OK')	text/html	etag:%221a03-3e746e54eb6c0%22	https://science.widener.edu/svb/tutorial/volmassmoles.html	science.widener.edu/svb/tutorial/volmassmoles.html	(from https://science.widener.edu/svb/tutorial/startmolarity.html)
17:57:16	33/33	---M--	200	added ('OK')	text/html	etag:%2221-3c68995ca1500%22	https://science.widener.edu/svb/tutorial/blank.html	science.widener.edu/svb/tutorial/blank-2.html	(from https://science.widener.edu/svb/tutorial/startformheats.html)
17:57:17	40581/40581	---M--	200	added ('OK')	text/html	etag:%229e85-3e746e469d500%22	https://science.widener.edu/svb/tutorial/formationheats.html	science.widener.edu/svb/tutorial/formationheats.html	(from https://science.widener.edu/svb/tutorial/startformheats.html)
17:57:18	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:57:18%20GMT	https://science.widener.edu/svb/tutorial/formationheadings.html	science.widener.edu/svb/tutorial/formationheadings.html	(from https://science.widener.edu/svb/tutorial/startformheats.html)
17:57:19	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2022:57:19%20GMT	https://science.widener.edu/svb/tutorial/formationbuttons.html	science.widener.edu/svb/tutorial/formationbuttons.html	(from https://science.widener.edu/svb/tutorial/startformheats.html)
17:57:20	5879/5879	---M--	200	added ('OK')	text/html	etag:%2216f7-3e746e4f32940%22	https://science.widener.edu/svb/tutorial/qnumberswp.html	science.widener.edu/svb/tutorial/qnumberswp.html	(from https://science.widener.edu/svb/tutorial/startqnumberswp.html)
17:57:21	1392/1392	---M--	200	added ('OK')	image/gif	etag:%22570-3c689909a9140%22	https://science.widener.edu/svb/tutorial/hybrid/struct1.gif	science.widener.edu/svb/tutorial/hybrid/struct1.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:22	1387/1387	---M--	200	added ('OK')	image/gif	etag:%2256b-3c68990e6dc80%22	https://science.widener.edu/svb/tutorial/hybrid/struct2.gif	science.widener.edu/svb/tutorial/hybrid/struct2.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:23	827/827	---M--	200	added ('OK')	image/gif	etag:%2233b-3c6899160ee80%22	https://science.widener.edu/svb/tutorial/hybrid/struct3.gif	science.widener.edu/svb/tutorial/hybrid/struct3.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:24	852/852	---M--	200	added ('OK')	image/gif	etag:%22354-3c689918eb540%22	https://science.widener.edu/svb/tutorial/hybrid/struct4.gif	science.widener.edu/svb/tutorial/hybrid/struct4.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:25	824/824	---M--	200	added ('OK')	image/gif	etag:%22338-3c6899208c740%22	https://science.widener.edu/svb/tutorial/hybrid/struct5.gif	science.widener.edu/svb/tutorial/hybrid/struct5.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:26	1019/1019	---M--	200	added ('OK')	image/gif	etag:%223fb-3c689926454c0%22	https://science.widener.edu/svb/tutorial/hybrid/struct6.gif	science.widener.edu/svb/tutorial/hybrid/struct6.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:27	1051/1051	---M--	200	added ('OK')	image/gif	etag:%2241b-3c68992b0a000%22	https://science.widener.edu/svb/tutorial/hybrid/struct7.gif	science.widener.edu/svb/tutorial/hybrid/struct7.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:28	1176/1176	---M--	200	added ('OK')	image/gif	etag:%22498-3c68992de66c0%22	https://science.widener.edu/svb/tutorial/hybrid/struct8.gif	science.widener.edu/svb/tutorial/hybrid/struct8.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:29	1264/1264	---M--	200	added ('OK')	image/gif	etag:%224f0-3c68992eda900%22	https://science.widener.edu/svb/tutorial/hybrid/struct9.gif	science.widener.edu/svb/tutorial/hybrid/struct9.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:30	1237/1237	---M--	200	added ('OK')	image/gif	etag:%224d5-3c689909a9140%22	https://science.widener.edu/svb/tutorial/hybrid/struct10.gif	science.widener.edu/svb/tutorial/hybrid/struct10.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:31	1268/1268	---M--	200	added ('OK')	image/gif	etag:%224f4-3c689909a9140%22	https://science.widener.edu/svb/tutorial/hybrid/struct11.gif	science.widener.edu/svb/tutorial/hybrid/struct11.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:32	1263/1263	---M--	200	added ('OK')	image/gif	etag:%224ef-3c689909a9140%22	https://science.widener.edu/svb/tutorial/hybrid/struct12.gif	science.widener.edu/svb/tutorial/hybrid/struct12.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:33	1186/1186	---M--	200	added ('OK')	image/gif	etag:%224a2-3c68990a9d380%22	https://science.widener.edu/svb/tutorial/hybrid/struct13.gif	science.widener.edu/svb/tutorial/hybrid/struct13.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:34	1205/1205	---M--	200	added ('OK')	image/gif	etag:%224b5-3c68990a9d380%22	https://science.widener.edu/svb/tutorial/hybrid/struct14.gif	science.widener.edu/svb/tutorial/hybrid/struct14.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:35	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-3c68990d79a40%22	https://science.widener.edu/svb/tutorial/hybrid/struct15.gif	science.widener.edu/svb/tutorial/hybrid/struct15.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:36	2633/2633	---M--	200	added ('OK')	image/gif	etag:%22a49-3c68990d79a40%22	https://science.widener.edu/svb/tutorial/hybrid/struct16.gif	science.widener.edu/svb/tutorial/hybrid/struct16.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:37	2632/2632	---M--	200	added ('OK')	image/gif	etag:%22a48-3c68990d79a40%22	https://science.widener.edu/svb/tutorial/hybrid/struct17.gif	science.widener.edu/svb/tutorial/hybrid/struct17.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:38	2794/2794	---M--	200	added ('OK')	image/gif	etag:%22aea-3c68990e6dc80%22	https://science.widener.edu/svb/tutorial/hybrid/struct18.gif	science.widener.edu/svb/tutorial/hybrid/struct18.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:39	2787/2787	---M--	200	added ('OK')	image/gif	etag:%22ae3-3c68990e6dc80%22	https://science.widener.edu/svb/tutorial/hybrid/struct19.gif	science.widener.edu/svb/tutorial/hybrid/struct19.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:40	2811/2811	---M--	200	added ('OK')	image/gif	etag:%22afb-3c68990e6dc80%22	https://science.widener.edu/svb/tutorial/hybrid/struct20.gif	science.widener.edu/svb/tutorial/hybrid/struct20.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:41	2831/2831	---M--	200	added ('OK')	image/gif	etag:%22b0f-3c68990e6dc80%22	https://science.widener.edu/svb/tutorial/hybrid/struct21.gif	science.widener.edu/svb/tutorial/hybrid/struct21.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:42	2765/2765	---M--	200	added ('OK')	image/gif	etag:%22acd-3c6899114a340%22	https://science.widener.edu/svb/tutorial/hybrid/struct22.gif	science.widener.edu/svb/tutorial/hybrid/struct22.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:43	1756/1756	---M--	200	added ('OK')	image/gif	etag:%226dc-3c6899123e580%22	https://science.widener.edu/svb/tutorial/hybrid/struct23.gif	science.widener.edu/svb/tutorial/hybrid/struct23.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:44	1744/1744	---M--	200	added ('OK')	image/gif	etag:%226d0-3c6899123e580%22	https://science.widener.edu/svb/tutorial/hybrid/struct24.gif	science.widener.edu/svb/tutorial/hybrid/struct24.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:45	1786/1786	---M--	200	added ('OK')	image/gif	etag:%226fa-3c6899123e580%22	https://science.widener.edu/svb/tutorial/hybrid/struct25.gif	science.widener.edu/svb/tutorial/hybrid/struct25.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:46	1781/1781	---M--	200	added ('OK')	image/gif	etag:%226f5-3c6899123e580%22	https://science.widener.edu/svb/tutorial/hybrid/struct26.gif	science.widener.edu/svb/tutorial/hybrid/struct26.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:47	1781/1781	---M--	200	added ('OK')	image/gif	etag:%226f5-3c689913327c0%22	https://science.widener.edu/svb/tutorial/hybrid/struct27.gif	science.widener.edu/svb/tutorial/hybrid/struct27.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:48	1831/1831	---M--	200	added ('OK')	image/gif	etag:%22727-3c6899160ee80%22	https://science.widener.edu/svb/tutorial/hybrid/struct28.gif	science.widener.edu/svb/tutorial/hybrid/struct28.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:49	1861/1861	---M--	200	added ('OK')	image/gif	etag:%22745-3c6899160ee80%22	https://science.widener.edu/svb/tutorial/hybrid/struct29.gif	science.widener.edu/svb/tutorial/hybrid/struct29.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:50	1837/1837	---M--	200	added ('OK')	image/gif	etag:%2272d-3c689917030c0%22	https://science.widener.edu/svb/tutorial/hybrid/struct30.gif	science.widener.edu/svb/tutorial/hybrid/struct30.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:51	1857/1857	---M--	200	added ('OK')	image/gif	etag:%22741-3c689917030c0%22	https://science.widener.edu/svb/tutorial/hybrid/struct31.gif	science.widener.edu/svb/tutorial/hybrid/struct31.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:52	697/697	---M--	200	added ('OK')	image/gif	etag:%222b9-3c689917f7300%22	https://science.widener.edu/svb/tutorial/hybrid/struct32.gif	science.widener.edu/svb/tutorial/hybrid/struct32.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:53	708/708	---M--	200	added ('OK')	image/gif	etag:%222c4-3c689917f7300%22	https://science.widener.edu/svb/tutorial/hybrid/struct33.gif	science.widener.edu/svb/tutorial/hybrid/struct33.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:54	1938/1938	---M--	200	added ('OK')	image/gif	etag:%22792-3c689917f7300%22	https://science.widener.edu/svb/tutorial/hybrid/struct34.gif	science.widener.edu/svb/tutorial/hybrid/struct34.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:55	1955/1955	---M--	200	added ('OK')	image/gif	etag:%227a3-3c689917f7300%22	https://science.widener.edu/svb/tutorial/hybrid/struct35.gif	science.widener.edu/svb/tutorial/hybrid/struct35.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:56	1958/1958	---M--	200	added ('OK')	image/gif	etag:%227a6-3c689917f7300%22	https://science.widener.edu/svb/tutorial/hybrid/struct36.gif	science.widener.edu/svb/tutorial/hybrid/struct36.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:57	1943/1943	---M--	200	added ('OK')	image/gif	etag:%22797-3c689918eb540%22	https://science.widener.edu/svb/tutorial/hybrid/struct37.gif	science.widener.edu/svb/tutorial/hybrid/struct37.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
17:57:58	1995/1995	---M--	200	added ('OK')	image/gif	etag:%227cb-3c689918eb540%22	https://science.widener.edu/svb/tutorial/hybrid/struct38.gif	science.widener.edu/svb/tutorial/hybrid/struct38.gif	(from https://science.widener.edu/svb/tutorial/hybrid/hybridization.html)
